id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1945756786256126085,"I have one question....

If you are unemployed... will your parents/wife/girl friend/friends threat you the same way they treat you when you have job?

I feel... no money = no value",https://x.com/CoderUday/status/1945756786256126085,tweet,Uday,@CoderUday,128,14,38,935,22,123,2025-07-17 13:35:42,,
1945559993115447568,@Aditya_Jha18 I have Developer associate syllabus.. type that topic name in telugu in youtube,https://x.com/CoderUday/status/1945559993115447568,tweet,Uday,@CoderUday,0,0,0,0,137,1,2025-07-17 00:33:43,,
1945559862026670445,"@VodkaTweetz which year in clg?  Mern ye chala confusion ga untadi.. as it includes both frontend and backend...

so first mern tharvatha inkoti chey...

Nenu usually DSA + AWS ankunna... but DSA stopped as I felt managing both parallely decreases efficiency",https://x.com/CoderUday/status/1945559862026670445,tweet,Uday,@CoderUday,1,0,0,2,132,0,2025-07-17 00:33:12,,
1945556765338472614,"Day 13:
Cloud (AWS): Elastic Block Store-attaching to ec2, snapshots

Concepts: Move semantics, rule of 5 &amp; 0, Copy elison

Gym: Aerobics + triceps Workout",https://x.com/CoderUday/status/1945556765338472614,tweet,Uday,@CoderUday,4,1,0,51,10041,6,2025-07-17 00:20:54,,
1944985005081460785,"@Bhar4tSingh that's why I said ""Now I regret bullying him""",https://x.com/CoderUday/status/1944985005081460785,tweet,Uday,@CoderUday,0,0,0,2,72,0,2025-07-15 10:28:55,,
1944832980222140579,"@sahil_builds I am following a syllabus...

I believe Knowing AWS helps in better understanding and Design of System design.",https://x.com/CoderUday/status/1944832980222140579,tweet,Uday,@CoderUday,1,0,0,5,168,0,2025-07-15 00:24:50,,
1944822682773807302,"Day 12:
Theory + Labs: AWS EventBridge, Rules, EventBus, Schedules

GYM: Back workout https://t.co/Z6O8EMePyi",https://x.com/CoderUday/status/1944822682773807302,tweet,Uday,@CoderUday,3,1,0,46,7847,7,2025-07-14 23:43:55,https://pbs.twimg.com/media/Gv1ZdWAa4AICw8p.png,
1944442031310545208,"@Onlyyy_j Though I am following the syllabus of AWS developer associate syllabus...

I may or may not give any test.
-Learning it for System design,
-Office use..
-Interviewers are expecting familiarity with cloud",https://x.com/CoderUday/status/1944442031310545208,tweet,Uday,@CoderUday,0,0,0,3,153,0,2025-07-13 22:31:20,,
1944437101769920587,"Day 11:
Theory + Labs:

AWS Simple Queue Serice:  Triggering Lambdas, deleting messages, Dead Letter Queue (DLQ), CloudWatch alarm of DLQ

AWS Simple Notification Service: Topic, Subscriptions https://t.co/ESaoZqq40O",https://x.com/CoderUday/status/1944437101769920587,tweet,Uday,@CoderUday,1,1,1,51,7986,4,2025-07-13 22:11:45,"https://pbs.twimg.com/media/Gvv0Vk4WIAAkhSL.png,https://pbs.twimg.com/media/Gvv0WOJawAAPYLp.jpg",
1944279071208484973,@thecommonman_19 Utube videos... aws in telugu,https://x.com/CoderUday/status/1944279071208484973,tweet,Uday,@CoderUday,1,0,0,0,157,0,2025-07-13 11:43:48,,
1944116297274732619,"Day 10:
Labs: 
AWS CloudWatch: Alarm, Notification, Action
AWS Config: Role, Recorder, Rules, Manual &amp; Auto Remediation

GYM: Aerobics https://t.co/bhlry95170",https://x.com/CoderUday/status/1944116297274732619,tweet,Uday,@CoderUday,3,1,2,52,8160,3,2025-07-13 00:56:59,https://pbs.twimg.com/media/GvrhewJWsAAhnAF.png,
1943754404764823567,"Day 9:
Theory: CloudWatch, CloudTrail and AWS Config

GYM: Back workout.",https://x.com/CoderUday/status/1943754404764823567,tweet,Uday,@CoderUday,1,1,2,41,7842,5,2025-07-12 00:58:57,,
1943576146081149295,"@oshomaniac What? are you really working?

Companies keep their salaries confidential. Because there is always pay difference, even though two people work on same task and have same experience.",https://x.com/CoderUday/status/1943576146081149295,tweet,Uday,@CoderUday,14,0,13,1620,67165,19,2025-07-11 13:10:37,,
1943559635266605471,"One guy in office jokingly asked me my salary

I inflated my salary by +15 lakhs &amp; told him

Suddenly, his facial expressions changed; I could see disappointment on his face. I am sure he will have sleepless nights

The evil in me is enjoying it

Only retards ask others' salaries",https://x.com/CoderUday/status/1943559635266605471,tweet,Uday,@CoderUday,184,69,791,18783,1179747,1096,2025-07-11 12:05:01,,
